trait,POS,p_value
embedding_mean_106,52329652,0.6166006922721863
embedding_mean_106,52329691,0.43137040734291077
embedding_mean_106,52329759,0.18203774094581604
embedding_mean_106,52330033,0.14882659912109375
embedding_mean_106,52330069,0.8438594937324524
embedding_mean_106,52330090,0.4183572232723236
embedding_mean_106,52330121,0.7372089624404907
embedding_mean_106,52330157,0.8654419183731079
embedding_mean_106,52330534,0.7047662138938904
embedding_mean_106,52330794,0.5303139686584473
embedding_mean_106,52330850,0.12749220430850983
embedding_mean_106,52330966,0.7871420383453369
embedding_mean_106,52331241,0.28555697202682495
embedding_mean_106,52331242,0.28555697202682495
embedding_mean_106,52331265,0.43156105279922485
embedding_mean_106,52331299,0.5366326570510864
embedding_mean_106,52331377,0.19305148720741272
embedding_mean_106,52331469,0.5583411455154419
embedding_mean_106,52331529,0.8440576195716858
embedding_mean_106,52331555,0.2319415956735611
embedding_mean_106,52331989,0.5427931547164917
embedding_mean_106,52332763,0.4981197714805603
embedding_mean_106,52333242,0.5137649178504944
embedding_mean_106,52333616,0.32316476106643677
embedding_mean_106,52333618,0.7485697269439697
embedding_mean_106,52333623,0.4733547270298004
embedding_mean_106,52333989,0.4603537321090698
embedding_mean_106,52334123,0.9449433088302612
embedding_mean_106,52334191,0.9287983775138855
embedding_mean_106,52334639,5.034082484201008e-9
embedding_mean_106,52335132,0.7893337607383728
embedding_mean_106,52335347,0.46058136224746704
embedding_mean_106,52335517,0.7328847050666809
embedding_mean_106,52335698,0.20059390366077423
embedding_mean_106,52336044,0.8767721652984619
embedding_mean_106,52336106,0.7809838652610779
embedding_mean_106,52336524,0.4106472432613373
embedding_mean_106,52336606,0.9315707087516785
embedding_mean_106,52336636,0.9699720144271851
embedding_mean_106,52336637,0.9699720144271851
embedding_mean_106,52336749,0.9699720144271851
embedding_mean_106,52337315,0.22773844003677368
embedding_mean_106,52337417,0.3687833547592163
embedding_mean_106,52337835,0.6694711446762085
embedding_mean_106,52337998,0.3465459644794464
embedding_mean_106,52338000,0.3465459644794464
embedding_mean_106,52338045,0.7301257252693176
embedding_mean_106,52338315,0.09850065410137177
embedding_mean_106,52338358,0.4425789415836334
embedding_mean_106,52338379,0.963140070438385
embedding_mean_106,52338380,0.963140070438385
embedding_mean_106,52338415,0.8242146372795105
embedding_mean_106,52338449,0.8301848769187927
embedding_mean_106,52338498,0.48451727628707886
embedding_mean_106,52338589,0.49273982644081116
embedding_mean_106,52338600,0.26511895656585693
embedding_mean_106,52338756,0.9807813167572021
embedding_mean_106,52338869,0.2544197738170624
embedding_mean_106,52338878,0.19602070748806
embedding_mean_106,52340089,0.15114308893680573
embedding_mean_106,52341742,0.08704405277967453
embedding_mean_106,52342630,0.8700318336486816
embedding_mean_106,52342654,0.9354099035263062
embedding_mean_106,52343361,0.46747809648513794
embedding_mean_106,52343638,0.6650918126106262
embedding_mean_106,52344013,0.9252729415893555
embedding_mean_106,52346814,0.3591652810573578
embedding_mean_106,52348346,0.42233318090438843
embedding_mean_106,52348724,0.7142138481140137
embedding_mean_106,52349523,0.7738230228424072
embedding_mean_106,52349563,0.6580970883369446
embedding_mean_106,52350827,0.7992615699768066
embedding_mean_106,52350880,0.4968823492527008
embedding_mean_106,52351426,0.8918073177337646
embedding_mean_106,52351610,0.5773595571517944
embedding_mean_106,52351784,0.5388892889022827
embedding_mean_106,52352227,0.6086274981498718
embedding_mean_106,52352321,0.6520370244979858
embedding_mean_106,52352372,0.5229918956756592
embedding_mean_106,52352401,0.5545380115509033
embedding_mean_106,52352430,0.5909107327461243
embedding_mean_106,52352576,0.7878809571266174
embedding_mean_106,52352729,0.5640289187431335
embedding_mean_106,52352861,0.693714439868927
embedding_mean_106,52352893,0.7601075172424316
embedding_mean_106,52353022,0.6805993914604187
embedding_mean_106,52353245,0.6088401675224304
embedding_mean_106,52353365,0.48227283358573914
embedding_mean_106,52353827,0.953669011592865
embedding_mean_106,52353883,0.7711194753646851
embedding_mean_106,52354059,0.6451470255851746
embedding_mean_106,52354108,0.3879302442073822
embedding_mean_106,52354112,0.631960391998291
embedding_mean_106,52354355,0.48207467794418335
embedding_mean_106,52354617,0.42511168122291565
embedding_mean_106,52354707,0.7210884094238281
embedding_mean_106,52354720,0.2271386682987213
embedding_mean_106,52355012,0.9248104691505432
embedding_mean_106,52355267,0.7086767554283142
embedding_mean_106,52355331,0.5622045993804932
embedding_mean_106,52355349,0.5528280735015869
embedding_mean_106,52355379,0.5342342257499695
embedding_mean_106,52355591,0.9037088751792908
embedding_mean_106,52355603,0.4768848717212677
embedding_mean_106,52355619,0.7377889156341553
embedding_mean_106,52356003,0.6329875588417053
embedding_mean_106,52356036,0.6374974846839905
embedding_mean_106,52356075,0.1586237996816635
embedding_mean_106,52356171,0.9196786880493164
embedding_mean_106,52356733,0.5307006239891052
embedding_mean_106,52356972,0.8575806617736816
embedding_mean_106,52357011,0.7314775586128235
embedding_mean_106,52357070,0.8087592124938965
embedding_mean_106,52357213,0.6468775868415833
embedding_mean_106,52357479,0.9691462516784668
embedding_mean_106,52357693,0.7975964546203613
embedding_mean_106,52357829,0.9059011340141296
embedding_mean_106,52357884,0.4507339596748352
embedding_mean_106,52357998,0.7269885540008545
embedding_mean_106,52358055,0.9803622961044312
embedding_mean_106,52358126,0.34893620014190674
embedding_mean_106,52358155,0.32280686497688293
embedding_mean_106,52358166,0.39791712164878845
embedding_mean_106,52358414,0.25835227966308594
embedding_mean_106,52358465,0.33468085527420044
embedding_mean_106,52358497,0.5280223488807678
embedding_mean_106,52358591,0.9863080978393555
embedding_mean_106,52358635,0.210103839635849
embedding_mean_106,52358976,0.8655905723571777
embedding_mean_106,52359663,0.9910195469856262
embedding_mean_106,52359865,0.9623019099235535
embedding_mean_106,52359952,0.9050942063331604
embedding_mean_106,52359964,0.9306017756462097
embedding_mean_106,52360038,0.3169778287410736
embedding_mean_106,52360061,0.40764644742012024
embedding_mean_106,52360089,0.8694250583648682
embedding_mean_106,52360149,0.241106316447258
embedding_mean_106,52360175,0.7404741048812866
embedding_mean_106,52360696,0.6466650366783142
embedding_mean_106,52360759,0.629570484161377
embedding_mean_106,52360795,0.3394758403301239
embedding_mean_106,52360841,0.1845880150794983
embedding_mean_106,52360931,0.855271577835083
embedding_mean_106,52360960,0.6710672378540039
embedding_mean_106,52360978,0.8184524774551392
embedding_mean_106,52361269,0.12370385229587555
embedding_mean_106,52361296,0.6825377345085144
embedding_mean_106,52361513,0.08951527625322342
embedding_mean_106,52361556,0.37125834822654724
embedding_mean_106,52361588,0.2770649194717407
embedding_mean_106,52361648,0.37355995178222656
embedding_mean_106,52361680,0.17231062054634094
embedding_mean_106,52361731,0.842994213104248
embedding_mean_106,52361743,0.8980998396873474
embedding_mean_106,52361965,0.2132302224636078
embedding_mean_106,52362045,0.7291975021362305
embedding_mean_106,52362204,0.4002186357975006
embedding_mean_106,52362421,0.798382580280304
embedding_mean_106,52362565,0.14863649010658264
embedding_mean_106,52362609,0.8627225756645203
embedding_mean_106,52362655,0.41517066955566406
embedding_mean_106,52362681,0.3280322551727295
embedding_mean_106,52363079,0.7569133043289185
embedding_mean_106,52363440,0.5032719969749451
embedding_mean_106,52363488,0.24693188071250916
embedding_mean_106,52363562,0.5384026765823364
embedding_mean_106,52363609,0.7921960949897766
embedding_mean_106,52363623,0.3125855326652527
embedding_mean_106,52363735,0.6684281826019287
embedding_mean_106,52364025,0.27401554584503174
embedding_mean_106,52364250,0.9782301783561707
embedding_mean_106,52364434,0.29633989930152893
embedding_mean_106,52364439,0.7728734016418457
embedding_mean_106,52364489,0.17782875895500183
embedding_mean_106,52364504,0.8708558678627014
embedding_mean_106,52364543,0.9095045328140259
embedding_mean_106,52364647,0.28533950448036194
embedding_mean_106,52364866,0.6594048738479614
embedding_mean_106,52364902,0.9591761231422424
embedding_mean_106,52364906,0.9591761231422424
embedding_mean_106,52364926,0.6590538620948792
embedding_mean_106,52364935,0.19498032331466675
embedding_mean_106,52365051,0.8196163177490234
embedding_mean_106,52365079,0.5575565099716187
embedding_mean_106,52365480,0.909217357635498
embedding_mean_106,52365501,0.5163929462432861
embedding_mean_106,52365647,0.5842936038970947
embedding_mean_106,52365920,0.8861067891120911
embedding_mean_106,52366003,0.9056339859962463
embedding_mean_106,52366327,0.8380476832389832
embedding_mean_106,52366398,0.99174565076828
embedding_mean_106,52366625,0.8209549188613892
embedding_mean_106,52366683,0.3203866183757782
embedding_mean_106,52366699,0.2958228886127472
embedding_mean_106,52366807,0.6184865832328796
embedding_mean_106,52367124,0.9270781874656677
embedding_mean_106,52367135,0.6443086862564087
embedding_mean_106,52367256,0.940367579460144
embedding_mean_106,52367340,0.6323853731155396
embedding_mean_106,52367381,0.17229026556015015
embedding_mean_106,52367389,0.6737737059593201
embedding_mean_106,52367439,0.6194829940795898
embedding_mean_106,52367596,0.48349303007125854
embedding_mean_106,52367639,0.5853514075279236
embedding_mean_106,52367659,0.7960464358329773
embedding_mean_106,52367696,0.9027446508407593
embedding_mean_106,52367698,0.3407423794269562
embedding_mean_106,52367742,0.2268396019935608
embedding_mean_106,52367743,0.5265806317329407
embedding_mean_106,52367752,0.7116190195083618
embedding_mean_106,52367837,0.8660500049591064
embedding_mean_106,52367884,0.4717508852481842
embedding_mean_106,52367901,0.7058885097503662
embedding_mean_106,52367976,0.5575413107872009
embedding_mean_106,52368029,0.532707691192627
embedding_mean_106,52368078,0.7875782251358032
embedding_mean_106,52368087,0.4536941349506378
embedding_mean_106,52368466,0.7297641634941101
embedding_mean_106,52368771,0.30344605445861816
embedding_mean_106,52368797,0.38888880610466003
embedding_mean_106,52369156,0.3591652810573578
embedding_mean_106,52369438,0.12529227137565613
embedding_mean_106,52369690,0.47673630714416504
embedding_mean_106,52369775,0.44055086374282837
embedding_mean_106,52369955,0.7652384638786316
embedding_mean_106,52370130,0.9442936182022095
embedding_mean_106,52370139,0.871419370174408
embedding_mean_106,52370597,0.8732744455337524
embedding_mean_106,52370788,0.9186905026435852
embedding_mean_106,52371234,0.5140097737312317
embedding_mean_106,52371314,0.5304931402206421
embedding_mean_106,52371316,0.896521806716919
embedding_mean_106,52371338,0.9198801517486572
embedding_mean_106,52371380,0.7082966566085815
embedding_mean_106,52371397,0.8198522329330444
embedding_mean_106,52371458,0.7633482813835144
embedding_mean_106,52371471,0.8650191426277161
embedding_mean_106,52371491,0.7314900159835815
embedding_mean_106,52371665,0.4112139940261841
embedding_mean_106,52371857,0.42161285877227783
embedding_mean_106,52372199,0.015234350226819515
embedding_mean_106,52372975,0.12394312024116516
embedding_mean_106,52373178,0.9158405661582947
embedding_mean_106,52373273,0.8294232487678528
embedding_mean_106,52373342,0.40475761890411377
embedding_mean_106,52373453,0.6853398680686951
embedding_mean_106,52373602,0.30982285737991333
embedding_mean_106,52374177,0.9430603981018066
embedding_mean_106,52374713,0.7297900915145874
embedding_mean_106,52375028,0.8683088421821594
embedding_mean_106,52375131,0.9412202835083008
embedding_mean_106,52376069,0.9551979899406433
embedding_mean_106,52376220,0.6498693227767944
embedding_mean_106,52376993,0.19580429792404175
embedding_mean_106,52377300,0.693714439868927
embedding_mean_106,52377352,0.5388892889022827
embedding_mean_106,52377514,0.5140035152435303
embedding_mean_106,52377838,0.5928521156311035
embedding_mean_106,52377844,0.39243462681770325
embedding_mean_106,52378109,0.9046975374221802
embedding_mean_106,52378248,0.19580429792404175
embedding_mean_106,52378566,0.5801594257354736
embedding_mean_106,52378636,0.41873711347579956
embedding_mean_106,52378713,0.8673945069313049
embedding_mean_106,52378879,0.35983365774154663
embedding_mean_106,52378998,0.09401510655879974
embedding_mean_106,52379073,0.7437213659286499
embedding_mean_106,52379079,0.9424440860748291
embedding_mean_106,52379147,0.6760448813438416
embedding_mean_106,52379787,0.892866849899292
embedding_mean_106,52379857,0.7255780696868896
embedding_mean_106,52380183,0.8504506945610046
embedding_mean_106,52380310,0.30941838026046753
embedding_mean_106,52380566,0.2414924055337906
embedding_mean_106,52380757,0.9664604663848877
embedding_mean_106,52381340,0.6431514024734497
embedding_mean_106,52381490,0.4927399754524231
embedding_mean_106,52381575,0.9135881662368774
embedding_mean_106,52381617,0.9613869786262512
embedding_mean_106,52382021,0.8854527473449707
embedding_mean_106,52382479,0.9162464141845703
embedding_mean_106,52382587,0.5957289934158325
embedding_mean_106,52382653,0.8937028646469116
embedding_mean_106,52382846,0.5520546436309814
embedding_mean_106,52383138,0.4949067234992981
embedding_mean_106,52383550,0.7428547143936157
embedding_mean_106,52383777,0.35552024841308594
embedding_mean_106,52383810,0.3616854250431061
embedding_mean_106,52383836,0.5055499076843262
embedding_mean_106,52383975,0.9636445641517639
embedding_mean_106,52384040,0.8364883661270142
embedding_mean_106,52384593,0.8589621782302856
embedding_mean_106,52384626,0.6894218921661377
embedding_mean_106,52385058,0.6030468940734863
embedding_mean_106,52386547,0.3154818117618561
embedding_mean_106,52388116,0.9093645215034485
embedding_mean_106,52388616,0.6743379831314087
embedding_mean_106,52394844,0.8131173253059387
embedding_mean_106,52397917,0.779726505279541
embedding_mean_106,52397968,0.9659637808799744
embedding_mean_106,52398282,0.3364371359348297
embedding_mean_106,52400250,0.7211329340934753
embedding_mean_106,52400646,0.9742656946182251
embedding_mean_106,52400818,0.526271641254425
embedding_mean_106,52405529,0.25814321637153625
embedding_mean_106,52406747,0.9597753882408142
embedding_mean_106,52406826,0.9303138852119446
embedding_mean_106,52407148,0.6052889823913574
embedding_mean_106,52407344,0.827192485332489
embedding_mean_106,52407400,0.9459925293922424
embedding_mean_106,52407461,0.23344434797763824
embedding_mean_106,52407559,0.6000180840492249
embedding_mean_106,52407572,0.8650652766227722
embedding_mean_106,52407574,0.7120233774185181
embedding_mean_106,52407610,0.46017497777938843
embedding_mean_106,52407835,0.2112760990858078
embedding_mean_106,52407842,0.481099009513855
embedding_mean_106,52407944,0.4486328661441803
embedding_mean_106,52408315,0.8597992658615112
embedding_mean_106,52408326,0.3564160168170929
embedding_mean_106,52408761,0.410136878490448
embedding_mean_106,52408773,0.46373799443244934
embedding_mean_106,52408775,0.7812049388885498
embedding_mean_106,52408840,0.535150945186615
embedding_mean_106,52409795,0.6715390086174011
embedding_mean_106,52409988,0.5075262784957886
embedding_mean_106,52410355,0.8967796564102173
embedding_mean_106,52410577,0.723482608795166
embedding_mean_106,52410595,0.9879149198532104
embedding_mean_106,52410668,0.07419154793024063
embedding_mean_106,52410891,0.3701305091381073
embedding_mean_106,52411351,0.5019935369491577
embedding_mean_106,52411578,0.8466582298278809
embedding_mean_106,52411600,0.48403942584991455
embedding_mean_106,52412101,0.5534507632255554
embedding_mean_106,52413176,0.7262921929359436
embedding_mean_106,52413353,0.6700549721717834
embedding_mean_106,52413786,0.48023441433906555
embedding_mean_106,52413797,0.6839531660079956
embedding_mean_106,52414167,0.8149531483650208
embedding_mean_106,52414494,0.7028348445892334
embedding_mean_106,52414628,0.5089655518531799
embedding_mean_106,52414645,0.44123193621635437
embedding_mean_106,52414646,0.3381173312664032
embedding_mean_106,52415093,0.7179060578346252
embedding_mean_106,52415791,0.5271162986755371
embedding_mean_106,52415921,0.8385234475135803
embedding_mean_106,52416568,0.35743284225463867
embedding_mean_106,52416953,0.8004185557365417
embedding_mean_106,52417489,0.8223515152931213
embedding_mean_106,52417540,0.7361609935760498
embedding_mean_106,52418009,0.27291339635849
embedding_mean_106,52418574,0.7907013297080994
embedding_mean_106,52418600,0.3036107122898102
embedding_mean_106,52418607,0.8479477763175964
embedding_mean_106,52419147,0.4335955083370209
embedding_mean_106,52419181,0.8297324776649475
embedding_mean_106,52419568,0.5898535251617432
embedding_mean_106,52419734,0.7440814971923828
embedding_mean_106,52419785,0.6793339252471924
embedding_mean_106,52419807,0.6548848152160645
embedding_mean_106,52419957,0.7601546049118042
embedding_mean_106,52419975,0.6545261144638062
embedding_mean_106,52420290,0.07820484042167664
embedding_mean_106,52420310,0.7209619879722595
embedding_mean_106,52420321,0.7648379802703857
embedding_mean_106,52420338,0.8584749102592468
embedding_mean_106,52420396,0.06746654212474823
embedding_mean_106,52420408,0.2347973734140396
embedding_mean_106,52420414,0.7130545973777771
embedding_mean_106,52420415,0.21020068228244781
embedding_mean_106,52420431,0.5920018553733826
embedding_mean_106,52420522,0.4926789402961731
embedding_mean_106,52421188,0.4613058567047119
embedding_mean_106,52421846,0.7430309653282166
embedding_mean_106,52422155,0.5327784419059753
embedding_mean_106,52422381,0.7665640115737915
embedding_mean_106,52422460,0.6078528761863708
embedding_mean_106,52422539,0.6184467673301697
embedding_mean_106,52422547,0.2414924055337906
embedding_mean_106,52422652,0.761594295501709
embedding_mean_106,52422859,0.6908416748046875
embedding_mean_106,52422898,0.9935336112976074
embedding_mean_106,52422945,0.9879254698753357
embedding_mean_106,52422965,0.7590787410736084
embedding_mean_106,52422966,0.8080819845199585
embedding_mean_106,52423052,0.5671806931495667
embedding_mean_106,52423080,0.5164300203323364
embedding_mean_106,52423166,0.8917717337608337
embedding_mean_106,52423214,0.572138786315918
embedding_mean_106,52423258,0.4093698561191559
embedding_mean_106,52423308,0.45584267377853394
embedding_mean_106,52423325,0.9739296436309814
embedding_mean_106,52424458,0.830308198928833
embedding_mean_106,52424472,5.427990690805018e-4
embedding_mean_106,52424562,0.07147923856973648
embedding_mean_106,52424790,0.7047834396362305
embedding_mean_106,52424908,0.24409371614456177
embedding_mean_106,52424910,0.9977665543556213
embedding_mean_106,52424954,0.693714439868927
embedding_mean_106,52425106,0.8233737945556641
embedding_mean_106,52425110,0.9543291926383972
embedding_mean_106,52425141,0.8166185617446899
embedding_mean_106,52425187,0.1457211971282959
embedding_mean_106,52425196,0.4996964931488037
embedding_mean_106,52425203,0.21272332966327667
embedding_mean_106,52425214,0.5329776406288147
embedding_mean_106,52425319,0.579504132270813
embedding_mean_106,52425363,0.6565146446228027
embedding_mean_106,52425437,0.16879130899906158
embedding_mean_106,52425498,0.4027285575866699
embedding_mean_106,52425536,0.643227756023407
embedding_mean_106,52425690,0.455227255821228
embedding_mean_106,52425876,0.8698320984840393
embedding_mean_106,52426201,0.6786845326423645
embedding_mean_106,52426348,0.20130133628845215
embedding_mean_106,52426349,0.20130133628845215
embedding_mean_106,52426487,0.16879130899906158
embedding_mean_106,52426609,0.6721336841583252
embedding_mean_106,52426655,0.189693421125412
embedding_mean_106,52426702,0.38974279165267944
embedding_mean_106,52426769,0.15614987909793854
embedding_mean_106,52426876,0.32753393054008484
embedding_mean_106,52427601,0.3539470136165619
embedding_mean_106,52427672,0.6086274981498718
embedding_mean_106,52427683,0.6362470984458923
embedding_mean_106,52427720,0.6086274981498718
embedding_mean_106,52428006,0.9910601377487183
embedding_mean_106,52428100,0.25506481528282166
embedding_mean_106,52428226,0.6962260007858276
embedding_mean_106,52428289,0.47939538955688477
embedding_mean_106,52428318,0.638947606086731
embedding_mean_106,52428354,0.4384886920452118
embedding_mean_106,52428441,0.8611854314804077
embedding_mean_106,52428529,0.606468677520752
embedding_mean_106,52428715,0.44855907559394836
embedding_mean_106,52428726,0.401325523853302
embedding_mean_106,52428753,0.23717035353183746
embedding_mean_106,52429208,0.13522541522979736
embedding_mean_106,52429457,0.9669514298439026
embedding_mean_106,52429600,0.28631797432899475
embedding_mean_106,52429609,0.21085940301418304
embedding_mean_106,52429624,0.18401001393795013
embedding_mean_106,52429732,0.809789776802063
embedding_mean_106,52429741,0.5131306052207947
embedding_mean_106,52429762,0.8241695761680603
embedding_mean_106,52429786,0.5658343434333801
embedding_mean_106,52430023,0.6822013854980469
embedding_mean_106,52430142,0.4304189383983612
embedding_mean_106,52430181,0.7017867565155029
embedding_mean_106,52430182,0.38756752014160156
embedding_mean_106,52430184,0.3500654399394989
embedding_mean_106,52430185,0.751415491104126
embedding_mean_106,52430251,0.6666455268859863
embedding_mean_106,52430540,0.6104621291160583
embedding_mean_106,52430546,0.6104621291160583
embedding_mean_106,52430658,0.5593114495277405
embedding_mean_106,52430675,0.9947074055671692
embedding_mean_106,52430791,0.4473976790904999
embedding_mean_106,52430976,0.945147693157196
embedding_mean_106,52430988,0.43072235584259033
embedding_mean_106,52431245,0.9749964475631714
embedding_mean_106,52431290,0.918973982334137
embedding_mean_106,52432241,0.4649321138858795
embedding_mean_106,52432513,0.7298150658607483
embedding_mean_106,52432864,0.5254687666893005
embedding_mean_106,52432979,0.782450795173645
embedding_mean_106,52433110,0.9263417720794678
embedding_mean_106,52433315,0.5391290783882141
embedding_mean_106,52433391,0.8968362212181091
embedding_mean_106,52433600,0.9690973162651062
embedding_mean_106,52433903,0.79353266954422
embedding_mean_106,52433957,0.4383249580860138
embedding_mean_106,52434219,0.5388892889022827
embedding_mean_106,52434622,0.7661553025245667
embedding_mean_106,52434733,0.8307915925979614
embedding_mean_106,52434816,0.9369819760322571
embedding_mean_106,52434825,0.9369819760322571
embedding_mean_106,52434832,0.6757746934890747
embedding_mean_106,52434896,0.007925394922494888
embedding_mean_106,52434920,0.5329776406288147
embedding_mean_106,52434980,0.1992080956697464
embedding_mean_106,52435001,0.7445354461669922
embedding_mean_106,52435162,0.8343259692192078
embedding_mean_106,52435189,0.34504252672195435
embedding_mean_106,52435205,0.34504252672195435
embedding_mean_106,52436291,0.7998631000518799
embedding_mean_106,52436373,0.8183152675628662
embedding_mean_106,52436489,0.8419622182846069
embedding_mean_106,52436490,0.8419622182846069
embedding_mean_106,52436515,0.8637072443962097
embedding_mean_106,52436628,0.1680300086736679
embedding_mean_106,52436984,0.1687910556793213
embedding_mean_106,52437043,0.17350101470947266
embedding_mean_106,52437243,0.4728606939315796
embedding_mean_106,52437288,0.26303669810295105
embedding_mean_106,52437319,0.40955081582069397
embedding_mean_106,52437320,0.40955081582069397
embedding_mean_106,52437770,0.105645090341568
embedding_mean_106,52437874,0.9577746987342834
embedding_mean_106,52439392,0.9583690166473389
embedding_mean_106,52439627,0.2637138068675995
embedding_mean_106,52439839,0.4271308481693268
embedding_mean_106,52440293,0.4387674033641815
embedding_mean_106,52440421,0.19260145723819733
embedding_mean_106,52440445,0.17932499945163727
embedding_mean_106,52441018,0.3185350000858307
embedding_mean_106,52441066,0.3191015124320984
embedding_mean_106,52441103,0.03614784777164459
embedding_mean_106,52441192,0.6376349329948425
embedding_mean_106,52441274,0.6487722396850586
embedding_mean_106,52441351,0.9860962629318237
embedding_mean_106,52441355,0.29248854517936707
embedding_mean_106,52442034,0.9801832437515259
embedding_mean_106,52442350,0.7761254906654358
embedding_mean_106,52442727,0.5853812098503113
embedding_mean_106,52442743,0.7698915004730225
embedding_mean_106,52442952,0.5102661848068237
embedding_mean_106,52443713,0.3847437798976898
embedding_mean_106,52444081,0.7295175790786743
embedding_mean_106,52444094,0.9034305214881897
