trait,POS,p_value
embedding_mean_266,4677726,0.19880597293376923
embedding_mean_266,4677727,0.8366392850875854
embedding_mean_266,4677752,0.2449994534254074
embedding_mean_266,4677855,0.048116642981767654
embedding_mean_266,4677924,0.0555773489177227
embedding_mean_266,4677959,0.7790960669517517
embedding_mean_266,4678006,0.8966127634048462
embedding_mean_266,4678015,0.021928492933511734
embedding_mean_266,4678041,0.027822474017739296
embedding_mean_266,4678049,0.9338850378990173
embedding_mean_266,4678138,0.07298693060874939
embedding_mean_266,4678167,0.006772138644009829
embedding_mean_266,4678233,0.022812094539403915
embedding_mean_266,4678365,0.12548445165157318
embedding_mean_266,4678377,0.03777588903903961
embedding_mean_266,4678481,0.18940767645835876
embedding_mean_266,4678527,0.2555372714996338
embedding_mean_266,4678575,0.5081184506416321
embedding_mean_266,4678581,0.24944914877414703
embedding_mean_266,4678697,0.2619173526763916
embedding_mean_266,4678762,0.03610355406999588
embedding_mean_266,4678767,0.07912551611661911
embedding_mean_266,4678782,0.37168458104133606
embedding_mean_266,4678794,0.03883879631757736
embedding_mean_266,4678822,0.008566562086343765
embedding_mean_266,4678835,0.536460816860199
embedding_mean_266,4678861,0.02081912010908127
embedding_mean_266,4678883,0.7654433846473694
embedding_mean_266,4678916,0.016108781099319458
embedding_mean_266,4678924,0.02665863186120987
embedding_mean_266,4679197,0.7476218342781067
embedding_mean_266,4679210,0.8185324668884277
embedding_mean_266,4679217,0.002548626624047756
embedding_mean_266,4679239,0.536461353302002
embedding_mean_266,4679251,0.004323587287217379
embedding_mean_266,4679322,0.536461353302002
embedding_mean_266,4679329,0.024494603276252747
embedding_mean_266,4679353,0.049997664988040924
embedding_mean_266,4679354,0.26583331823349
embedding_mean_266,4679399,0.03060460463166237
embedding_mean_266,4679432,0.13466043770313263
embedding_mean_266,4679439,0.38747769594192505
embedding_mean_266,4679442,0.04684421047568321
embedding_mean_266,4679461,0.01224549487233162
embedding_mean_266,4679513,0.6002029776573181
embedding_mean_266,4679515,0.25590115785598755
embedding_mean_266,4679530,0.02902817539870739
embedding_mean_266,4679558,0.03291187062859535
embedding_mean_266,4679605,0.02730545401573181
embedding_mean_266,4679650,0.03770849108695984
embedding_mean_266,4679657,0.061151858419179916
embedding_mean_266,4679683,0.1227632537484169
embedding_mean_266,4679685,0.11494772136211395
embedding_mean_266,4679710,0.20253199338912964
embedding_mean_266,4679722,0.05270405113697052
embedding_mean_266,4679745,0.0838625431060791
embedding_mean_266,4679789,0.6102238297462463
embedding_mean_266,4679806,0.03576148301362991
embedding_mean_266,4679807,0.03576148301362991
embedding_mean_266,4679817,0.20663850009441376
embedding_mean_266,4679837,0.05895683914422989
embedding_mean_266,4679862,0.044614363461732864
embedding_mean_266,4679867,0.024202680215239525
embedding_mean_266,4679885,0.025724098086357117
embedding_mean_266,4679889,0.22227099537849426
embedding_mean_266,4679894,0.033958107233047485
embedding_mean_266,4680009,0.005118969362229109
embedding_mean_266,4680010,0.005118969362229109
embedding_mean_266,4680046,0.004935808014124632
embedding_mean_266,4680070,0.008628634735941887
embedding_mean_266,4680095,0.013494153507053852
embedding_mean_266,4680118,0.010249057784676552
embedding_mean_266,4680138,0.07121201604604721
embedding_mean_266,4680140,0.010629392229020596
embedding_mean_266,4680143,0.010019694454967976
embedding_mean_266,4680150,0.010629377327859402
embedding_mean_266,4680162,0.034845974296331406
embedding_mean_266,4680165,0.8040575385093689
embedding_mean_266,4680174,0.018620425835251808
embedding_mean_266,4680220,0.035161592066287994
embedding_mean_266,4680322,0.25869542360305786
embedding_mean_266,4680342,0.6542996764183044
embedding_mean_266,4680344,0.2084086388349533
embedding_mean_266,4680365,0.059483058750629425
embedding_mean_266,4680381,0.07285181432962418
embedding_mean_266,4680383,0.08628783375024796
embedding_mean_266,4680412,0.09794119000434875
embedding_mean_266,4680435,0.19401764869689941
embedding_mean_266,4680440,0.20723643898963928
embedding_mean_266,4680446,0.2560182809829712
embedding_mean_266,4680480,0.0509808287024498
embedding_mean_266,4680481,0.3070632517337799
embedding_mean_266,4680509,0.042565252631902695
embedding_mean_266,4680574,0.023718319833278656
embedding_mean_266,4680583,0.023718319833278656
embedding_mean_266,4680633,0.034414488822221756
embedding_mean_266,4680657,0.02294420823454857
embedding_mean_266,4680659,0.06359754502773285
embedding_mean_266,4680772,0.6168267726898193
embedding_mean_266,4680789,0.8868431448936462
embedding_mean_266,4680802,0.04961825907230377
embedding_mean_266,4680804,0.04961825907230377
embedding_mean_266,4680822,0.04578423127532005
embedding_mean_266,4680854,0.07098656892776489
embedding_mean_266,4680863,0.033081118017435074
embedding_mean_266,4680876,0.01844327338039875
embedding_mean_266,4680895,0.04810841754078865
embedding_mean_266,4680901,0.017242692410945892
embedding_mean_266,4680956,0.0356099009513855
embedding_mean_266,4680970,0.6007477641105652
embedding_mean_266,4680971,0.025536274537444115
embedding_mean_266,4680983,0.085903100669384
embedding_mean_266,4680995,0.062444254755973816
embedding_mean_266,4681040,0.054358236491680145
embedding_mean_266,4681079,0.02334386669099331
embedding_mean_266,4681080,0.02334386669099331
embedding_mean_266,4681110,0.12467069923877716
embedding_mean_266,4681115,0.04010244831442833
embedding_mean_266,4681140,0.1302509605884552
embedding_mean_266,4681160,0.027730101719498634
embedding_mean_266,4681176,0.6007477641105652
embedding_mean_266,4681190,0.012181547470390797
embedding_mean_266,4681194,0.05636987090110779
embedding_mean_266,4681206,0.019118033349514008
embedding_mean_266,4681259,0.013435455970466137
embedding_mean_266,4681348,0.364533007144928
embedding_mean_266,4681368,0.03870078921318054
embedding_mean_266,4681386,0.013740882277488708
embedding_mean_266,4681387,0.02226380445063114
embedding_mean_266,4681418,0.028885431587696075
embedding_mean_266,4681430,0.021183570846915245
embedding_mean_266,4681601,0.010715424083173275
embedding_mean_266,4681604,0.010715424083173275
embedding_mean_266,4681648,0.01698000729084015
embedding_mean_266,4681661,0.006340299732983112
embedding_mean_266,4681687,0.005353938322514296
embedding_mean_266,4681722,0.011423245072364807
embedding_mean_266,4681730,0.016816595569252968
embedding_mean_266,4681750,0.04495073854923248
embedding_mean_266,4681756,0.17349892854690552
embedding_mean_266,4681765,0.033730316907167435
embedding_mean_266,4681815,0.08837312459945679
embedding_mean_266,4681828,0.009795070625841618
embedding_mean_266,4681849,0.01954316347837448
embedding_mean_266,4681854,0.01570012792944908
embedding_mean_266,4681858,0.012195666320621967
embedding_mean_266,4681869,0.9973031878471375
embedding_mean_266,4681870,0.008725129999220371
embedding_mean_266,4681909,0.001903053605929017
embedding_mean_266,4681928,0.01686606928706169
embedding_mean_266,4682000,0.041209567338228226
embedding_mean_266,4682005,0.04033270850777626
embedding_mean_266,4682056,0.027700860053300858
embedding_mean_266,4682071,0.029517294839024544
embedding_mean_266,4682078,0.747877836227417
embedding_mean_266,4682171,0.4257948398590088
embedding_mean_266,4682178,0.14045409858226776
embedding_mean_266,4682188,0.8623313903808594
embedding_mean_266,4682266,0.15949779748916626
embedding_mean_266,4682339,0.3533916771411896
embedding_mean_266,4682468,0.9257910847663879
embedding_mean_266,4682534,0.05898977071046829
embedding_mean_266,4682540,0.051831990480422974
embedding_mean_266,4682547,0.051831990480422974
embedding_mean_266,4682570,0.07546908408403397
embedding_mean_266,4682575,0.0571228452026844
embedding_mean_266,4682579,0.06019255146384239
embedding_mean_266,4682587,0.04893232136964798
embedding_mean_266,4682947,0.09754790365695953
embedding_mean_266,4683045,0.9946303367614746
embedding_mean_266,4683046,0.10095077008008957
embedding_mean_266,4683185,0.004989920184016228
embedding_mean_266,4683245,0.7517006993293762
embedding_mean_266,4683246,0.018302764743566513
embedding_mean_266,4683269,0.9215179681777954
embedding_mean_266,4683298,0.2622092664241791
embedding_mean_266,4683302,0.859589695930481
embedding_mean_266,4683306,0.8010514378547668
embedding_mean_266,4683308,0.8010514378547668
embedding_mean_266,4683340,0.7359396815299988
embedding_mean_266,4683348,0.560177743434906
embedding_mean_266,4683350,0.3962904214859009
embedding_mean_266,4683418,0.6715841293334961
embedding_mean_266,4683425,0.8231687545776367
embedding_mean_266,4683428,0.7867088317871094
embedding_mean_266,4683432,0.7670460343360901
embedding_mean_266,4683435,0.7670460343360901
embedding_mean_266,4683444,0.6878520846366882
embedding_mean_266,4683448,0.6851464509963989
embedding_mean_266,4683465,0.5997035503387451
embedding_mean_266,4683472,0.703624963760376
embedding_mean_266,4683473,0.6256032586097717
embedding_mean_266,4683492,0.9159677624702454
embedding_mean_266,4683594,0.08637648075819016
embedding_mean_266,4683624,0.8099436163902283
embedding_mean_266,4683639,0.9929422736167908
embedding_mean_266,4683645,0.9316567778587341
embedding_mean_266,4683657,0.631758451461792
embedding_mean_266,4683663,0.6401219367980957
embedding_mean_266,4683892,0.09728270024061203
embedding_mean_266,4683978,0.08873721212148666
embedding_mean_266,4683997,0.2773697078227997
embedding_mean_266,4684044,0.6115643382072449
embedding_mean_266,4684045,0.5719371438026428
embedding_mean_266,4684052,0.1739511340856552
embedding_mean_266,4684069,0.2830786108970642
embedding_mean_266,4684082,0.5039979219436646
embedding_mean_266,4684098,0.9228906631469727
embedding_mean_266,4684114,0.5719764232635498
embedding_mean_266,4684116,0.5640558004379272
embedding_mean_266,4684123,0.6569879651069641
embedding_mean_266,4684132,0.3341884911060333
embedding_mean_266,4684140,0.6374322772026062
embedding_mean_266,4684172,0.6041820645332336
embedding_mean_266,4684174,0.005755162797868252
embedding_mean_266,4684188,0.443199098110199
embedding_mean_266,4684196,0.35878193378448486
embedding_mean_266,4684200,0.3209005892276764
embedding_mean_266,4684554,0.18416926264762878
embedding_mean_266,4684558,0.18416926264762878
embedding_mean_266,4684668,0.09385626763105392
embedding_mean_266,4684698,0.6921334862709045
embedding_mean_266,4684719,0.8071051239967346
embedding_mean_266,4684723,0.8071051239967346
embedding_mean_266,4684731,0.8650021553039551
embedding_mean_266,4684748,0.8331139087677002
embedding_mean_266,4684897,0.2225615233182907
embedding_mean_266,4684923,0.23442965745925903
embedding_mean_266,4684971,0.5311133861541748
embedding_mean_266,4684988,0.8430203199386597
embedding_mean_266,4684992,0.9250739812850952
embedding_mean_266,4684994,0.9459752440452576
embedding_mean_266,4685004,0.9891367554664612
embedding_mean_266,4685012,0.9891367554664612
embedding_mean_266,4685079,0.8943647146224976
embedding_mean_266,4685120,0.8973259925842285
embedding_mean_266,4685134,0.8973259925842285
embedding_mean_266,4685170,0.5074841380119324
embedding_mean_266,4685181,0.595794141292572
embedding_mean_266,4685195,0.488908052444458
embedding_mean_266,4685207,0.6968727707862854
embedding_mean_266,4685246,0.04424261674284935
embedding_mean_266,4685269,0.8862237930297852
embedding_mean_266,4685270,0.8862237930297852
embedding_mean_266,4685301,0.6234471797943115
embedding_mean_266,4685312,0.917801022529602
embedding_mean_266,4685331,0.9296544790267944
embedding_mean_266,4685518,0.8030353784561157
embedding_mean_266,4685519,0.8667556047439575
embedding_mean_266,4685558,0.9478963613510132
embedding_mean_266,4685585,0.9318997859954834
embedding_mean_266,4685621,0.9798598289489746
embedding_mean_266,4685655,0.7775529026985168
embedding_mean_266,4685665,0.7775529026985168
embedding_mean_266,4685671,0.7655530571937561
embedding_mean_266,4685681,0.537487804889679
embedding_mean_266,4685733,0.38815978169441223
embedding_mean_266,4685824,0.649366557598114
embedding_mean_266,4685831,0.6443601846694946
embedding_mean_266,4685841,0.6433771252632141
embedding_mean_266,4685855,0.05487378314137459
embedding_mean_266,4685892,0.27924394607543945
embedding_mean_266,4685894,0.2638888359069824
embedding_mean_266,4685902,0.24676083028316498
embedding_mean_266,4686127,0.6735047101974487
embedding_mean_266,4687251,0.26502132415771484
embedding_mean_266,4687551,0.42645463347435
embedding_mean_266,4688007,0.15697768330574036
embedding_mean_266,4688357,0.35858404636383057
embedding_mean_266,4688470,0.6721867918968201
embedding_mean_266,4688494,0.7002074718475342
embedding_mean_266,4688539,0.435237854719162
embedding_mean_266,4688558,0.8031418919563293
embedding_mean_266,4688799,0.15216495096683502
embedding_mean_266,4688864,0.24186605215072632
embedding_mean_266,4688979,0.8426591753959656
embedding_mean_266,4688986,0.3827162981033325
embedding_mean_266,4689171,0.7580882906913757
embedding_mean_266,4689173,0.7127047181129456
embedding_mean_266,4689258,0.7000250816345215
embedding_mean_266,4689302,0.701845645904541
embedding_mean_266,4689308,0.695018470287323
embedding_mean_266,4689346,0.06068674847483635
embedding_mean_266,4689356,0.6325004696846008
embedding_mean_266,4689369,0.6287379264831543
embedding_mean_266,4689379,0.6279732584953308
embedding_mean_266,4689384,0.5796405076980591
embedding_mean_266,4689385,0.5796405076980591
embedding_mean_266,4689392,0.6227771639823914
embedding_mean_266,4689418,0.9084107875823975
embedding_mean_266,4689430,0.8914884328842163
embedding_mean_266,4689431,0.8914884328842163
embedding_mean_266,4689441,0.6930607557296753
embedding_mean_266,4689444,0.6167770624160767
embedding_mean_266,4689484,0.9930055737495422
embedding_mean_266,4689487,0.9930055737495422
embedding_mean_266,4689491,0.9983263611793518
embedding_mean_266,4689512,0.6880296468734741
embedding_mean_266,4689524,0.6167905330657959
embedding_mean_266,4689726,0.7649723887443542
embedding_mean_266,4689729,0.03358719125390053
embedding_mean_266,4689733,0.40302321314811707
embedding_mean_266,4689757,0.5856127142906189
embedding_mean_266,4689762,0.13825051486492157
embedding_mean_266,4689773,0.3358129858970642
embedding_mean_266,4689800,0.2039021998643875
embedding_mean_266,4689801,0.25916042923927307
embedding_mean_266,4689812,0.5257779955863953
embedding_mean_266,4689826,0.6430529356002808
embedding_mean_266,4689842,0.5348540544509888
embedding_mean_266,4689843,0.15931163728237152
embedding_mean_266,4689852,0.3503645062446594
embedding_mean_266,4689855,0.34053540229797363
embedding_mean_266,4689859,0.20430442690849304
embedding_mean_266,4689879,0.4891436994075775
embedding_mean_266,4689881,0.419649600982666
embedding_mean_266,4689892,0.3262659013271332
embedding_mean_266,4689896,0.2975561022758484
embedding_mean_266,4689902,0.27096378803253174
embedding_mean_266,4689917,0.21946929395198822
embedding_mean_266,4689919,0.21946929395198822
embedding_mean_266,4689923,0.17484372854232788
embedding_mean_266,4689949,0.25156155228614807
embedding_mean_266,4689953,0.236688494682312
embedding_mean_266,4689961,0.30670297145843506
embedding_mean_266,4690015,0.7356336712837219
embedding_mean_266,4690098,0.9617475867271423
embedding_mean_266,4690175,0.3221064805984497
embedding_mean_266,4690229,0.32570597529411316
embedding_mean_266,4690279,0.3287380635738373
embedding_mean_266,4690364,0.10878579318523407
embedding_mean_266,4690401,0.051885031163692474
embedding_mean_266,4690403,0.051885031163692474
embedding_mean_266,4690407,0.03284037858247757
embedding_mean_266,4690408,0.0281743835657835
embedding_mean_266,4690420,0.09023690223693848
embedding_mean_266,4690424,0.12415521591901779
embedding_mean_266,4690430,0.07749571651220322
embedding_mean_266,4690439,0.11810992658138275
embedding_mean_266,4690440,0.049467653036117554
embedding_mean_266,4690473,0.027248859405517578
embedding_mean_266,4690476,0.1663651168346405
embedding_mean_266,4690481,0.24414169788360596
embedding_mean_266,4690512,0.20644710958003998
embedding_mean_266,4690533,0.16627712547779083
embedding_mean_266,4690567,0.15269145369529724
embedding_mean_266,4690578,0.15159286558628082
embedding_mean_266,4690590,0.1232476606965065
embedding_mean_266,4690620,0.1246994212269783
embedding_mean_266,4690623,0.09077184647321701
embedding_mean_266,4690648,0.31972402334213257
embedding_mean_266,4690676,0.21615037322044373
embedding_mean_266,4690703,0.1892288774251938
embedding_mean_266,4690717,0.32928696274757385
embedding_mean_266,4690723,0.39734864234924316
embedding_mean_266,4690747,0.28872543573379517
embedding_mean_266,4690777,0.08186597377061844
embedding_mean_266,4690788,0.10484779626131058
embedding_mean_266,4690797,0.024084296077489853
embedding_mean_266,4690801,0.12211296707391739
embedding_mean_266,4690809,0.14287157356739044
embedding_mean_266,4690830,0.7459214925765991
embedding_mean_266,4690837,0.11316857486963272
embedding_mean_266,4690850,0.7978948950767517
embedding_mean_266,4690887,0.037186890840530396
embedding_mean_266,4690949,0.16707301139831543
embedding_mean_266,4690967,0.1401187777519226
embedding_mean_266,4690990,0.8803611993789673
embedding_mean_266,4691012,0.15841792523860931
embedding_mean_266,4691015,0.37872761487960815
embedding_mean_266,4691022,0.13172473013401031
embedding_mean_266,4691037,0.1419675350189209
embedding_mean_266,4691091,0.21620656549930573
embedding_mean_266,4691115,0.9723533391952515
embedding_mean_266,4691117,0.20339472591876984
embedding_mean_266,4691124,0.22191213071346283
embedding_mean_266,4691146,0.036529552191495895
embedding_mean_266,4691204,0.21077975630760193
embedding_mean_266,4691220,0.25013694167137146
embedding_mean_266,4691222,0.25013694167137146
embedding_mean_266,4691232,0.22642946243286133
embedding_mean_266,4691240,0.6509596109390259
embedding_mean_266,4691251,0.14324598014354706
embedding_mean_266,4691253,0.3118111193180084
embedding_mean_266,4691271,0.4114674925804138
embedding_mean_266,4691282,0.438976526260376
embedding_mean_266,4691283,0.4962446093559265
embedding_mean_266,4691359,0.1900685727596283
