trait,POS,p_value
embedding_mean_151,1657466,0.20915502309799194
embedding_mean_151,1657626,0.02283189818263054
embedding_mean_151,1657746,0.19828319549560547
embedding_mean_151,1658624,0.8702837824821472
embedding_mean_151,1658756,0.40436485409736633
embedding_mean_151,1660046,0.9429542422294617
embedding_mean_151,1660424,0.04975347965955734
embedding_mean_151,1662125,0.3666757643222809
embedding_mean_151,1662433,0.4593484699726105
embedding_mean_151,1662802,0.5303493738174438
embedding_mean_151,1662862,0.7770570516586304
embedding_mean_151,1662897,0.029542461037635803
embedding_mean_151,1662943,0.3585547208786011
embedding_mean_151,1663122,0.012862656265497208
embedding_mean_151,1663272,0.793323278427124
embedding_mean_151,1663288,0.09427059441804886
embedding_mean_151,1663335,0.19489726424217224
embedding_mean_151,1663363,0.27964726090431213
embedding_mean_151,1663374,0.2055162638425827
embedding_mean_151,1663397,0.2634102702140808
embedding_mean_151,1663426,0.20884142816066742
embedding_mean_151,1663446,0.13273243606090546
embedding_mean_151,1663453,0.7767828702926636
embedding_mean_151,1663488,0.11730816960334778
embedding_mean_151,1663497,0.05825456976890564
embedding_mean_151,1663516,0.9203454256057739
embedding_mean_151,1663606,0.06734876334667206
embedding_mean_151,1663695,0.048282984644174576
embedding_mean_151,1663796,0.298112154006958
embedding_mean_151,1664007,0.3059568703174591
embedding_mean_151,1664009,0.4893013834953308
embedding_mean_151,1664223,0.8719241619110107
embedding_mean_151,1664426,0.3883177936077118
embedding_mean_151,1664473,0.2449551373720169
embedding_mean_151,1664485,0.18311554193496704
embedding_mean_151,1664486,0.20589286088943481
embedding_mean_151,1664512,0.7886867523193359
embedding_mean_151,1664515,0.8139979243278503
embedding_mean_151,1664585,0.15653260052204132
embedding_mean_151,1664622,0.22772479057312012
embedding_mean_151,1664701,0.3047422766685486
embedding_mean_151,1664737,0.5100449919700623
embedding_mean_151,1664779,0.8252149224281311
embedding_mean_151,1664788,0.43973568081855774
embedding_mean_151,1664840,0.4858088195323944
embedding_mean_151,1664846,0.3318362236022949
embedding_mean_151,1664890,0.33309024572372437
embedding_mean_151,1664891,0.33309024572372437
embedding_mean_151,1664894,0.22015385329723358
embedding_mean_151,1664915,0.2175339013338089
embedding_mean_151,1664921,0.19175541400909424
embedding_mean_151,1664933,0.26828718185424805
embedding_mean_151,1664954,0.3126972019672394
embedding_mean_151,1664959,0.31006869673728943
embedding_mean_151,1664971,0.38338491320610046
embedding_mean_151,1664976,0.31421151757240295
embedding_mean_151,1665002,0.6957235932350159
embedding_mean_151,1665010,0.6843619346618652
embedding_mean_151,1665022,0.5610761046409607
embedding_mean_151,1665101,0.3951602876186371
embedding_mean_151,1665108,0.3921663463115692
embedding_mean_151,1665115,0.3268353343009949
embedding_mean_151,1665217,0.28198108077049255
embedding_mean_151,1665224,0.15231356024742126
embedding_mean_151,1665227,0.26843833923339844
embedding_mean_151,1665231,0.15835575759410858
embedding_mean_151,1665235,0.18152588605880737
embedding_mean_151,1665237,0.23896031081676483
embedding_mean_151,1665243,0.4772040843963623
embedding_mean_151,1665254,0.2367718517780304
embedding_mean_151,1665255,0.3004431426525116
embedding_mean_151,1665277,0.31750285625457764
embedding_mean_151,1665310,0.3086356222629547
embedding_mean_151,1665315,0.3086356222629547
embedding_mean_151,1665317,0.44416168332099915
embedding_mean_151,1665335,0.39495596289634705
embedding_mean_151,1665371,0.2781452238559723
embedding_mean_151,1665403,0.31492576003074646
embedding_mean_151,1665408,0.279091477394104
embedding_mean_151,1665419,0.31199193000793457
embedding_mean_151,1665432,0.18610337376594543
embedding_mean_151,1665463,0.06922297924757004
embedding_mean_151,1665473,0.09228797256946564
embedding_mean_151,1665474,0.09615842252969742
embedding_mean_151,1665479,0.16019108891487122
embedding_mean_151,1665480,0.16019108891487122
embedding_mean_151,1665484,0.16019108891487122
embedding_mean_151,1665541,0.8610112071037292
embedding_mean_151,1665797,0.7997339963912964
embedding_mean_151,1665799,0.7987819910049438
embedding_mean_151,1665803,0.7520155906677246
embedding_mean_151,1665811,0.51795893907547
embedding_mean_151,1665912,0.7054760456085205
embedding_mean_151,1666110,0.08315743505954742
embedding_mean_151,1666111,0.07781174033880234
embedding_mean_151,1666362,0.9367761611938477
embedding_mean_151,1666499,0.49079710245132446
embedding_mean_151,1666874,0.867624044418335
embedding_mean_151,1667597,0.9723661541938782
embedding_mean_151,1667767,0.03586556762456894
embedding_mean_151,1668397,0.6746842265129089
embedding_mean_151,1670123,0.8215956687927246
embedding_mean_151,1670141,0.7186503410339355
embedding_mean_151,1670257,0.9403401017189026
embedding_mean_151,1670395,0.8569707274436951
embedding_mean_151,1670457,0.29998284578323364
embedding_mean_151,1670626,0.339469313621521
embedding_mean_151,1671023,0.6021882891654968
embedding_mean_151,1671064,0.584391176700592
embedding_mean_151,1671182,0.1887671947479248
embedding_mean_151,1672521,0.5302416086196899
embedding_mean_151,1672708,0.5546011924743652
embedding_mean_151,1672745,0.4523819088935852
embedding_mean_151,1672748,0.23147223889827728
embedding_mean_151,1672834,0.6200722455978394
embedding_mean_151,1672884,0.5550797581672668
embedding_mean_151,1672975,0.34833627939224243
embedding_mean_151,1672978,0.34833627939224243
embedding_mean_151,1673039,0.7178491950035095
embedding_mean_151,1673055,0.8632948398590088
embedding_mean_151,1673117,0.022317763417959213
embedding_mean_151,1673178,0.527618944644928
embedding_mean_151,1673192,0.2537877559661865
embedding_mean_151,1673241,0.030139023438096046
embedding_mean_151,1673309,0.02231762185692787
embedding_mean_151,1673318,0.1612406075000763
embedding_mean_151,1673389,0.4544796645641327
embedding_mean_151,1673407,0.3347245156764984
embedding_mean_151,1673511,0.31862980127334595
embedding_mean_151,1673546,0.06037029251456261
embedding_mean_151,1673665,0.6813482642173767
embedding_mean_151,1673711,0.701840341091156
embedding_mean_151,1673807,0.8250157833099365
embedding_mean_151,1673897,0.9950533509254456
embedding_mean_151,1674089,0.08447138220071793
embedding_mean_151,1674251,0.25284987688064575
embedding_mean_151,1674303,0.9080013036727905
embedding_mean_151,1674503,0.8596600294113159
embedding_mean_151,1674878,0.2789266109466553
embedding_mean_151,1675322,0.7099652290344238
embedding_mean_151,1675323,0.7206308245658875
embedding_mean_151,1675800,0.716947615146637
embedding_mean_151,1675958,0.594280481338501
embedding_mean_151,1676041,0.35400938987731934
embedding_mean_151,1676085,0.13487417995929718
embedding_mean_151,1676136,0.7599425315856934
embedding_mean_151,1676219,0.12978728115558624
embedding_mean_151,1676354,0.4163120985031128
embedding_mean_151,1676398,0.9703080654144287
embedding_mean_151,1676584,0.9989012479782104
embedding_mean_151,1677056,0.9923746585845947
embedding_mean_151,1677182,0.9651119709014893
embedding_mean_151,1677304,0.21327482163906097
embedding_mean_151,1677490,0.7395128011703491
embedding_mean_151,1677578,0.6205160617828369
embedding_mean_151,1677804,0.39727020263671875
embedding_mean_151,1678276,0.24116215109825134
embedding_mean_151,1678640,0.24116215109825134
embedding_mean_151,1679548,0.26342466473579407
embedding_mean_151,1680079,0.18733550608158112
embedding_mean_151,1680595,0.9457845091819763
embedding_mean_151,1680886,0.2025764286518097
embedding_mean_151,1681009,0.922642171382904
embedding_mean_151,1681107,0.20279526710510254
embedding_mean_151,1681131,0.4605010449886322
embedding_mean_151,1681168,0.5558521747589111
embedding_mean_151,1681174,0.10642776638269424
embedding_mean_151,1681289,0.05136382207274437
embedding_mean_151,1681406,0.11595619469881058
embedding_mean_151,1681441,0.5346702337265015
embedding_mean_151,1681489,0.4651535153388977
embedding_mean_151,1681518,0.4512958526611328
embedding_mean_151,1681569,0.7673038244247437
embedding_mean_151,1681577,0.6328207850456238
embedding_mean_151,1681636,0.5843334794044495
embedding_mean_151,1681767,0.48984459042549133
embedding_mean_151,1681848,0.31617751717567444
embedding_mean_151,1681850,0.20811745524406433
embedding_mean_151,1681858,0.08049435913562775
embedding_mean_151,1681888,0.16988307237625122
embedding_mean_151,1681903,0.40105366706848145
embedding_mean_151,1681909,0.3078124225139618
embedding_mean_151,1681951,0.26005011796951294
embedding_mean_151,1681953,0.26879987120628357
embedding_mean_151,1682004,0.7534535527229309
embedding_mean_151,1682054,0.1949542760848999
embedding_mean_151,1682224,0.6547039151191711
embedding_mean_151,1682255,0.5785367488861084
embedding_mean_151,1682296,0.33719417452812195
embedding_mean_151,1682361,0.06563054770231247
embedding_mean_151,1682371,0.19580808281898499
embedding_mean_151,1682380,0.2719835042953491
embedding_mean_151,1682382,0.31124475598335266
embedding_mean_151,1682475,0.3129452168941498
embedding_mean_151,1682486,0.23202204704284668
embedding_mean_151,1682512,0.7534535527229309
embedding_mean_151,1682540,0.2912678122520447
embedding_mean_151,1682543,0.2912678122520447
embedding_mean_151,1682551,0.2912678122520447
embedding_mean_151,1682592,0.3662363290786743
embedding_mean_151,1682638,0.3160281777381897
embedding_mean_151,1682660,0.3466472029685974
embedding_mean_151,1682661,0.3466472029685974
embedding_mean_151,1682707,0.7598000168800354
embedding_mean_151,1682799,0.7219953536987305
embedding_mean_151,1682815,0.9624153971672058
embedding_mean_151,1682857,0.7771208882331848
embedding_mean_151,1682870,0.1997663527727127
embedding_mean_151,1682871,0.13603059947490692
embedding_mean_151,1682874,0.2374000996351242
embedding_mean_151,1682960,0.344628244638443
embedding_mean_151,1682962,0.8671931028366089
embedding_mean_151,1682993,0.7029406428337097
embedding_mean_151,1683031,0.3768027722835541
embedding_mean_151,1683097,0.5176486968994141
embedding_mean_151,1683117,0.1206885278224945
embedding_mean_151,1683174,0.5505334138870239
embedding_mean_151,1683336,0.13772080838680267
embedding_mean_151,1683406,0.8368171453475952
embedding_mean_151,1683426,0.8493605852127075
embedding_mean_151,1683431,0.9294377565383911
embedding_mean_151,1683451,0.4945570230484009
embedding_mean_151,1683468,0.42876607179641724
embedding_mean_151,1683532,0.5158328413963318
embedding_mean_151,1683541,0.11762647330760956
embedding_mean_151,1683560,0.8584245443344116
embedding_mean_151,1683577,0.9507649540901184
embedding_mean_151,1683808,0.8534126281738281
embedding_mean_151,1683811,0.34314894676208496
embedding_mean_151,1684014,0.007615653332322836
embedding_mean_151,1684033,0.3682640492916107
embedding_mean_151,1684043,0.6690552234649658
embedding_mean_151,1684051,0.23322293162345886
embedding_mean_151,1684083,0.6410605907440186
embedding_mean_151,1684090,0.6410605907440186
embedding_mean_151,1684116,0.30992984771728516
embedding_mean_151,1684124,0.5505650639533997
embedding_mean_151,1684127,0.9876421093940735
embedding_mean_151,1684157,0.8965135216712952
embedding_mean_151,1684182,0.8608801364898682
embedding_mean_151,1684235,0.8811862468719482
embedding_mean_151,1684248,0.8736724853515625
embedding_mean_151,1684270,0.20152123272418976
embedding_mean_151,1684275,0.4076610207557678
embedding_mean_151,1684286,0.20423077046871185
embedding_mean_151,1684291,0.5370365977287292
embedding_mean_151,1684313,0.5069617033004761
embedding_mean_151,1684361,0.6720573306083679
embedding_mean_151,1684366,0.5736695528030396
embedding_mean_151,1684399,0.2618800699710846
embedding_mean_151,1684421,0.6132206320762634
embedding_mean_151,1684444,0.30607637763023376
embedding_mean_151,1684478,0.7179404497146606
embedding_mean_151,1684599,0.8181369304656982
embedding_mean_151,1684672,0.2657043933868408
embedding_mean_151,1684716,0.09560924023389816
embedding_mean_151,1684724,0.4758189022541046
embedding_mean_151,1684747,0.7424191832542419
embedding_mean_151,1684811,0.1025703102350235
embedding_mean_151,1684821,0.3739539086818695
embedding_mean_151,1684828,0.14186842739582062
embedding_mean_151,1684851,0.5611793994903564
embedding_mean_151,1684895,0.9798059463500977
embedding_mean_151,1684896,0.7992460131645203
embedding_mean_151,1684899,0.03186233714222908
embedding_mean_151,1684930,0.866279661655426
embedding_mean_151,1684939,0.8381998538970947
embedding_mean_151,1684957,0.21366088092327118
embedding_mean_151,1684967,0.9119490385055542
embedding_mean_151,1685046,0.6291406750679016
embedding_mean_151,1685050,0.36594775319099426
embedding_mean_151,1685057,0.6189044713973999
embedding_mean_151,1685178,0.7203757762908936
embedding_mean_151,1685241,0.17198416590690613
embedding_mean_151,1685341,0.5695983171463013
embedding_mean_151,1685434,0.7473633885383606
embedding_mean_151,1685444,0.14807415008544922
embedding_mean_151,1685445,0.5798744559288025
embedding_mean_151,1685456,0.09992098808288574
embedding_mean_151,1685506,0.5385777950286865
embedding_mean_151,1685607,0.8048937916755676
embedding_mean_151,1685654,0.7658211588859558
embedding_mean_151,1685714,0.5753121972084045
embedding_mean_151,1685715,0.7400266528129578
embedding_mean_151,1685833,0.5260570645332336
embedding_mean_151,1685835,0.5625119805335999
embedding_mean_151,1685847,0.7489652633666992
embedding_mean_151,1685852,0.5234695672988892
embedding_mean_151,1685861,0.615271806716919
embedding_mean_151,1685902,0.2940267026424408
embedding_mean_151,1685979,0.10580216348171234
embedding_mean_151,1685983,0.2183874100446701
embedding_mean_151,1685997,0.16919799149036407
embedding_mean_151,1686032,0.31702426075935364
embedding_mean_151,1686046,0.9622357487678528
embedding_mean_151,1686102,0.1740015149116516
embedding_mean_151,1686236,0.29289767146110535
embedding_mean_151,1686244,0.6844731569290161
embedding_mean_151,1686270,0.4911009967327118
embedding_mean_151,1686287,0.6201876401901245
embedding_mean_151,1686328,0.3078189790248871
embedding_mean_151,1686379,0.4756050407886505
embedding_mean_151,1686479,0.4037141501903534
embedding_mean_151,1686500,0.26786303520202637
embedding_mean_151,1686517,0.3366936147212982
embedding_mean_151,1686528,0.3366936147212982
embedding_mean_151,1686601,0.3720248341560364
embedding_mean_151,1686608,0.10912709683179855
embedding_mean_151,1686616,0.3086538314819336
embedding_mean_151,1686663,0.026230018585920334
embedding_mean_151,1686701,0.9630249738693237
embedding_mean_151,1686707,0.3708510100841522
embedding_mean_151,1686988,0.9630992412567139
embedding_mean_151,1687070,0.21581663191318512
embedding_mean_151,1687240,0.11692912876605988
embedding_mean_151,1687325,0.7825416326522827
embedding_mean_151,1687745,0.26121455430984497
embedding_mean_151,1687981,0.20787157118320465
embedding_mean_151,1688070,0.582272469997406
embedding_mean_151,1688230,0.7940570116043091
embedding_mean_151,1688241,0.42089277505874634
embedding_mean_151,1691196,0.3506559431552887
embedding_mean_151,1691721,0.41940590739250183
embedding_mean_151,1691734,0.8473455905914307
embedding_mean_151,1691765,0.31602656841278076
embedding_mean_151,1691772,0.22429576516151428
embedding_mean_151,1691791,0.8727973103523254
embedding_mean_151,1692115,0.7467665076255798
embedding_mean_151,1692141,0.6640836000442505
embedding_mean_151,1692147,0.2596316933631897
embedding_mean_151,1692167,0.8503024578094482
embedding_mean_151,1692188,0.4740068018436432
embedding_mean_151,1692196,0.17525097727775574
embedding_mean_151,1692197,0.622708797454834
embedding_mean_151,1692326,0.6067912578582764
embedding_mean_151,1692333,0.6067912578582764
embedding_mean_151,1692342,0.6067912578582764
embedding_mean_151,1692503,0.8829607367515564
embedding_mean_151,1692538,0.7890517711639404
embedding_mean_151,1692660,0.228891059756279
embedding_mean_151,1692662,0.3511630594730377
embedding_mean_151,1692665,0.9497166872024536
embedding_mean_151,1692684,0.2077578455209732
embedding_mean_151,1692688,0.44380664825439453
embedding_mean_151,1692698,0.41958850622177124
embedding_mean_151,1692700,0.7803702354431152
embedding_mean_151,1692702,0.28661349415779114
embedding_mean_151,1692910,0.0978858470916748
embedding_mean_151,1693068,0.9758936166763306
embedding_mean_151,1693095,0.9249690771102905
embedding_mean_151,1693099,0.7808711528778076
embedding_mean_151,1693149,0.8939871191978455
embedding_mean_151,1693198,0.8939871191978455
embedding_mean_151,1693200,0.8939871191978455
embedding_mean_151,1693667,0.8218393325805664
embedding_mean_151,1693801,0.821341872215271
embedding_mean_151,1693967,0.36153873801231384
embedding_mean_151,1694017,0.36153873801231384
embedding_mean_151,1694476,0.06857223063707352
embedding_mean_151,1694548,0.3243565559387207
embedding_mean_151,1694599,0.22483974695205688
embedding_mean_151,1695055,0.6187543869018555
embedding_mean_151,1695062,0.6328924894332886
embedding_mean_151,1695165,0.2338840216398239
embedding_mean_151,1695487,0.1640913337469101
embedding_mean_151,1695638,0.7312130331993103
embedding_mean_151,1695918,0.4873832166194916
embedding_mean_151,1695921,0.6957916617393494
embedding_mean_151,1695937,0.5356431603431702
embedding_mean_151,1695939,0.38610920310020447
embedding_mean_151,1696291,0.9891704320907593
embedding_mean_151,1696354,0.8852476477622986
embedding_mean_151,1696462,0.8566277623176575
embedding_mean_151,1696503,0.47988981008529663
embedding_mean_151,1696540,0.4513629078865051
embedding_mean_151,1696625,0.8711758255958557
embedding_mean_151,1696626,0.07591159641742706
embedding_mean_151,1696627,0.8711758255958557
embedding_mean_151,1696953,0.5630738735198975
embedding_mean_151,1696963,0.7607563138008118
embedding_mean_151,1696980,0.11909955739974976
embedding_mean_151,1697039,0.3105316758155823
embedding_mean_151,1697059,0.5598665475845337
embedding_mean_151,1697128,0.625257670879364
embedding_mean_151,1697170,0.9385794401168823
embedding_mean_151,1697171,0.5663371682167053
embedding_mean_151,1697172,0.32833895087242126
embedding_mean_151,1697187,0.8633497953414917
embedding_mean_151,1697279,0.4990205764770508
embedding_mean_151,1697300,0.6327996850013733
embedding_mean_151,1697335,0.7098334431648254
embedding_mean_151,1697372,0.9035435318946838
embedding_mean_151,1697463,0.6933223009109497
embedding_mean_151,1697538,0.13659100234508514
embedding_mean_151,1697557,0.5110114812850952
embedding_mean_151,1697562,0.12278638035058975
embedding_mean_151,1697675,0.10707036405801773
embedding_mean_151,1697681,0.5252047181129456
embedding_mean_151,1697708,0.7531788349151611
embedding_mean_151,1697746,0.888850212097168
embedding_mean_151,1697752,0.18271908164024353
embedding_mean_151,1697789,0.3200419843196869
embedding_mean_151,1697798,0.1796778291463852
embedding_mean_151,1697831,0.7419931292533875
embedding_mean_151,1697879,0.6868581175804138
embedding_mean_151,1697988,0.757108211517334
embedding_mean_151,1698065,0.05156074836850166
embedding_mean_151,1698109,0.07354141771793365
embedding_mean_151,1698235,0.10232685506343842
embedding_mean_151,1698402,0.021978585049510002
embedding_mean_151,1698708,0.3840053677558899
embedding_mean_151,1698710,0.3840053677558899
embedding_mean_151,1699182,0.9114041328430176
embedding_mean_151,1699367,0.09290839731693268
embedding_mean_151,1699399,0.0174874197691679
embedding_mean_151,1699412,0.1271878480911255
embedding_mean_151,1699486,0.056324493139982224
embedding_mean_151,1699489,0.9994121193885803
embedding_mean_151,1699516,0.4090979993343353
embedding_mean_151,1699532,0.31504493951797485
embedding_mean_151,1699554,0.2649056911468506
embedding_mean_151,1699592,0.8019229769706726
embedding_mean_151,1699634,0.6764245629310608
embedding_mean_151,1699651,0.31489571928977966
embedding_mean_151,1699707,0.8524383306503296
embedding_mean_151,1699760,0.9051205515861511
embedding_mean_151,1699772,0.7166019082069397
embedding_mean_151,1699775,0.9337902665138245
embedding_mean_151,1699784,0.17843914031982422
embedding_mean_151,1699788,0.503508985042572
embedding_mean_151,1699805,0.503508985042572
embedding_mean_151,1699814,0.6496639251708984
embedding_mean_151,1699816,0.8740822672843933
embedding_mean_151,1699857,0.6272465586662292
embedding_mean_151,1699950,0.8941788077354431
embedding_mean_151,1699965,0.2793840765953064
embedding_mean_151,1699967,0.5350036025047302
embedding_mean_151,1700013,0.7131929993629456
embedding_mean_151,1700017,0.23218773305416107
embedding_mean_151,1700022,0.7131929993629456
embedding_mean_151,1700045,0.4821454584598541
embedding_mean_151,1700083,0.09866271167993546
embedding_mean_151,1700095,0.9180797338485718
embedding_mean_151,1700207,0.74620121717453
embedding_mean_151,1700304,0.3035370409488678
embedding_mean_151,1700404,0.43622007966041565
embedding_mean_151,1700412,0.9122028946876526
embedding_mean_151,1700430,0.06526903808116913
embedding_mean_151,1700456,0.9025676846504211
embedding_mean_151,1700577,0.48240843415260315
embedding_mean_151,1700585,0.09126373380422592
embedding_mean_151,1700628,0.08688171952962875
embedding_mean_151,1700704,0.733944296836853
embedding_mean_151,1700776,0.1376250833272934
embedding_mean_151,1700868,0.9682847857475281
embedding_mean_151,1700872,0.14810210466384888
embedding_mean_151,1700952,0.5144050717353821
embedding_mean_151,1700970,0.04845565930008888
embedding_mean_151,1701062,0.8315744400024414
embedding_mean_151,1701108,0.8559627532958984
embedding_mean_151,1701122,0.1755496710538864
embedding_mean_151,1701139,0.15074148774147034
embedding_mean_151,1701208,0.5691195726394653
embedding_mean_151,1701300,0.38467738032341003
embedding_mean_151,1701571,0.6443116664886475
embedding_mean_151,1701780,0.5028064250946045
embedding_mean_151,1701794,0.25554871559143066
embedding_mean_151,1701801,0.03953249379992485
embedding_mean_151,1701985,0.6044113636016846
embedding_mean_151,1701996,0.36875662207603455
embedding_mean_151,1702015,0.27564114332199097
embedding_mean_151,1702042,0.5872695446014404
embedding_mean_151,1702632,0.26896485686302185
embedding_mean_151,1702670,0.5303069949150085
embedding_mean_151,1702685,0.6937329173088074
embedding_mean_151,1702689,0.7239382863044739
embedding_mean_151,1702691,0.5518789887428284
embedding_mean_151,1702692,0.5796443819999695
embedding_mean_151,1702704,0.7095969915390015
embedding_mean_151,1702705,0.7607951164245605
embedding_mean_151,1702743,0.2344784289598465
embedding_mean_151,1702791,0.045273613184690475
embedding_mean_151,1703145,0.5204406976699829
embedding_mean_151,1703267,0.8008673787117004
embedding_mean_151,1703418,0.06185191497206688
embedding_mean_151,1703601,0.5458424687385559
embedding_mean_151,1703765,0.27819886803627014
embedding_mean_151,1703766,0.8698282241821289
embedding_mean_151,1703846,0.00817567203193903
embedding_mean_151,1704200,0.6016525626182556
embedding_mean_151,1704211,0.86394202709198
embedding_mean_151,1704282,0.5065997838973999
embedding_mean_151,1704287,0.5205156207084656
embedding_mean_151,1704295,0.008261739276349545
embedding_mean_151,1704366,0.734649121761322
